ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
SAF.PA,Safran,Aéronautique,351.3,3.23,594605,580409.0,1.02,338.167,334.708,305.294,63.8,2.61,360.8,262.6,360.8,316.9,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-03
SGO.PA,Saint-Gobain,Matériaux,83.52,9.84,1244352,868672.0,1.43,76.992,76.515,80.454,66.9,2.46,100.75,65.88,84.68,72.22,haussier,haussière,0,Prix > EMA200 > EMA9 > EMA20,2026-08-03
SAN.PA,Sanofi,Santé,74.5,2.38,2150645,2234627.0,0.96,76.318,76.29,79.463,45.0,2.68,91.15,71.25,80.18,72.07,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-08-03
SU.PA,Schneider Electric,Industrie,290.1,1.93,788360,824023.0,0.96,272.751,271.293,257.218,63.1,3.05,294.7,208.8,294.7,255.7,haussier,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-08-03
GLE.PA,Société Générale,Banque,83.09,2.45,1549198,1437967.0,1.08,78.681,77.25,67.67,67.3,2.75,83.52,50.9,83.52,71.2,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-08-03
STLAP.PA,Stellantis,Automobile,4.94,-2.28,8896540,5364794.0,1.66,5.052,5.097,6.878,42.2,3.7,10.49,4.59,5.34,4.59,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-03
STMPA.PA,STMicroelectronics,Technologie,45.27,-0.78,3175327,3241131.0,0.98,47.895,52.476,41.793,33.1,5.69,70.85,18.2,64.0,42.42,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-03
TEP.PA,Teleperformance,Services,64.96,6.53,506836,236522.0,2.14,59.461,56.95,60.018,68.6,4.83,78.14,43.65,68.84,49.12,,haussière,0,Prix > EMA200 > EMA9 > EMA20,2026-08-03
HO.PA,Thales,Défense,253.8,4.32,200490,245871.0,0.82,241.702,235.818,237.156,68.2,2.66,279.3,212.6,255.5,216.4,,haussière,0,Prix > EMA9 > EMA200 > EMA20,2026-08-03
TTE.PA,TotalEnergies,Énergie,76.43,1.14,3525963,3500242.0,1.01,74.658,73.139,68.162,63.9,2.0,81.34,49.24,76.68,66.39,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-03
URW.PA,Unibail-Rodamco-Westfield,Immobilier,105.15,0.62,235990,193590.0,1.22,104.747,103.896,96.945,60.7,1.34,106.65,85.6,106.2,100.4,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-03
VIE.PA,Veolia,Environnement,34.3,-4.19,2342756,1591948.0,1.47,35.791,36.184,33.549,35.2,1.9,37.66,27.43,37.66,34.16,,baissière,2,EMA20 > EMA9 > Prix > EMA200,2026-08-03
DG.PA,Vinci,BTP,125.1,1.01,894964,751451.0,1.19,120.82,121.068,124.353,59.7,1.69,143.15,112.4,127.75,117.1,,,0,Prix > EMA200 > EMA20 > EMA9,2026-08-03
VIV.PA,Vivendi,Médias,1.62,-18.11,5033658,2138511.0,2.35,1.89,1.95,2.369,25.8,2.46,3.3,1.6,2.31,1.6,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-03
ATO.PA,Atos,Technologie,31.8,1.92,93294,117603.0,0.79,31.361,31.788,49.058,47.9,4.78,63.24,27.68,35.0,27.68,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-08-03
SOI.PA,Soitec,Semi-conducteurs,109.3,4.64,232678,414189.0,0.56,103.578,104.911,86.122,51.2,8.95,200.5,22.62,128.0,81.66,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-03
NANO.PA,Nanobiotix,Biotech,33.8,-0.18,146938,123164.0,1.19,33.832,33.683,25.991,51.2,7.0,47.66,5.86,37.46,30.5,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-03
ADOC.PA,Adocia,Biotech,3.94,-1.45,84701,109672.0,0.77,3.923,3.942,5.291,47.7,3.67,12.4,3.61,4.33,3.61,,,0,EMA200 > EMA20 > Prix > EMA9,2026-08-03
BVI.PA,Bureau Veritas,Services,28.25,1.22,1207786,946475.0,1.28,27.772,27.395,27.045,60.2,2.09,30.18,24.58,30.18,26.49,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-03
CO.PA,Casino Guichard,Distribution,0.19,3.05,346751,465270.0,0.75,0.185,0.189,0.295,50.6,5.43,0.76,0.15,0.23,0.17,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-08-03
COFA.PA,Coface,Assurance,16.11,1.96,209215,190397.0,1.1,15.945,15.828,15.552,61.0,1.8,16.99,14.02,16.39,15.12,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-03
GET.PA,Getlink,Transport,18.49,-0.22,1127114,625287.0,1.8,18.595,18.611,17.768,46.1,1.53,19.85,15.02,18.99,18.23,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-03
ICAD.PA,Icade,Immobilier,19.6,-0.71,175934,112867.0,1.56,19.419,19.315,20.372,55.3,2.01,23.06,18.09,19.98,18.09,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-03
IPN.PA,Ipsen,Santé,153.1,-2.61,150980,106375.0,1.42,159.069,160.623,148.23,38.1,3.04,173.5,104.6,172.7,153.1,,baissière,2,EMA20 > EMA9 > Prix > EMA200,2026-08-03
IPS.PA,Ipsos,Services,38.16,-8.4,268035,90794.0,2.95,39.583,38.193,36.533,51.7,3.76,42.98,29.1,42.98,33.46,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-03
IPH.PA,InnatePharma,Biotech,1.53,-1.8,84761,116682.0,0.73,1.567,1.575,1.537,43.1,3.26,2.2,1.03,1.76,1.5,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-08-03
JCQ.PA,Jacquet Metal Service,Industrie,21.7,1.88,1697,1356.0,1.25,21.652,21.657,21.307,50.3,1.37,25.4,17.06,22.1,21.0,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-03
MERY.PA,Mercialys,Immobilier,11.94,-1.32,224313,125637.0,1.79,11.913,11.821,11.53,57.1,1.53,12.98,10.42,12.38,11.46,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-03
NEX.PA,Nexans,Industrie,129.2,-1.82,290202,173601.0,1.67,130.722,133.894,134.661,39.7,3.45,169.0,109.7,141.3,123.8,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-03
RUI.PA,Rubis,Énergie,33.42,-0.3,106000,103674.0,1.02,32.944,32.645,32.911,61.4,1.44,37.08,27.44,33.64,30.98,,,0,Prix > EMA9 > EMA200 > EMA20,2026-08-03
SW.PA,Sodexo,Services,57.15,-0.61,178266,287510.0,0.62,56.37,54.814,49.473,65.5,2.19,58.4,35.5,58.4,51.1,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-03
SPIE.PA,Spie,Services,46.98,-1.3,576680,348729.0,1.65,47.756,48.335,47.617,39.6,2.57,54.55,41.44,53.45,45.72,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-08-03
SK.PA,SEB,Biens de consommation,60.85,1.42,79524,65927.0,1.21,56.303,53.347,53.241,72.9,4.13,68.6,40.84,60.85,45.82,,haussière,7,Prix > EMA9 > EMA20 > EMA200,2026-08-03
TFI.PA,TF1,Médias,7.14,0.92,364885,237017.0,1.54,6.982,6.89,7.292,67.7,1.9,9.02,6.55,7.22,6.65,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-03
TKO.PA,Tikehau Capital,Finance,16.58,5.87,56266,90083.0,0.62,16.988,17.212,17.423,42.7,3.09,20.5,14.58,18.4,15.58,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-03
VLA.PA,Valneva,Biotech,2.18,0.92,370282,414627.0,0.89,2.17,2.191,2.994,46.9,3.33,5.41,2.03,2.36,2.03,,,0,EMA200 > EMA20 > Prix > EMA9,2026-08-03
VK.PA,Vallourec,Industrie,18.73,-10.23,1330139,821916.0,1.62,20.722,21.026,20.394,29.8,2.6,27.67,14.76,22.31,18.52,,baissière,0,EMA20 > EMA9 > EMA200 > Prix,2026-08-03
VRLA.PA,Verallia,Industrie,18.23,-0.55,27676,26053.0,1.06,18.871,19.218,20.887,36.8,2.91,29.0,15.5,20.54,17.91,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-03
WLN.PA,Worldline,Technologie,13.46,35.03,1130792,426491.0,2.65,10.727,10.478,17.134,70.7,5.64,34.62,9.05,13.94,9.05,haussier,haussière,0,EMA200 > Prix > EMA9 > EMA20,2026-08-03
XFAB.PA,X-FAB,Semi-conducteurs,6.41,-5.53,756596,442547.0,1.71,6.81,7.279,6.76,38.1,6.11,15.88,4.09,9.0,6.07,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-08-03
