ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,cassure_20j,score_tendance,configuration_tendance,date
SGO.PA,Saint-Gobain,Matériaux,81.24,-3.22,1308362,886840.0,1.48,83.03,81.317,80.848,52.2,2.32,100.6,65.88,87.18,72.22,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-17
SAN.PA,Sanofi,Santé,76.66,1.51,1083029,2186628.0,0.5,75.765,75.749,79.052,54.0,2.36,91.15,71.25,80.18,72.07,haussier,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-17
SU.PA,Schneider Electric,Industrie,308.75,0.77,480569,851541.0,0.56,303.353,293.679,262.17,68.3,2.35,312.3,208.8,312.3,255.7,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-17
GLE.PA,Société Générale,Banque,82.14,-0.27,1010958,1369081.0,0.74,82.501,80.986,69.162,59.1,1.95,84.82,50.9,84.82,74.07,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-17
STLAP.PA,Stellantis,Automobile,4.42,-4.02,6759381,5495007.0,1.23,4.695,4.849,6.677,29.8,3.72,10.49,4.42,5.34,4.42,,baissière,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-17
STMPA.PA,STMicroelectronics,Technologie,49.06,5.15,2860888,3269137.0,0.88,47.736,49.175,42.38,46.3,3.91,70.85,18.2,58.3,42.42,,,0,EMA20 > Prix > EMA9 > EMA200,2026-08-17
TEP.PA,Teleperformance,Services,68.62,-3.16,244683,277086.0,0.88,68.219,64.636,60.877,62.9,4.18,78.14,43.65,71.96,52.72,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-17
HO.PA,Thales,Défense,266.9,-1.29,185324,242756.0,0.76,265.089,255.733,239.986,67.4,2.19,279.3,212.6,274.2,222.2,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-17
TTE.PA,TotalEnergies,Énergie,75.93,0.2,2255792,3329311.0,0.68,75.457,74.639,68.923,57.9,1.98,81.34,49.24,76.98,71.83,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-17
URW.PA,Unibail-Rodamco-Westfield,Immobilier,103.2,-0.29,161553,191445.0,0.84,103.732,103.86,97.701,46.0,1.18,106.65,85.6,106.2,102.55,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-17
VIE.PA,Veolia,Environnement,33.84,-0.56,1077418,1467096.0,0.73,34.489,35.105,33.657,34.7,1.63,37.66,27.43,37.57,33.75,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-17
DG.PA,Vinci,BTP,119.95,-0.74,553080,793691.0,0.7,122.301,122.419,124.328,41.5,1.52,143.15,112.4,127.75,117.25,baissier,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-17
VIV.PA,Vivendi,Médias,1.66,-2.01,1717007,2897598.0,0.59,1.685,1.761,2.298,37.7,4.47,3.21,1.56,2.05,1.56,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-17
ATO.PA,Atos,Technologie,29.0,-1.89,65935,116287.0,0.57,30.119,30.835,47.312,34.6,4.12,63.24,27.68,34.28,27.68,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-17
SOI.PA,Soitec,Semi-conducteurs,133.5,3.33,257360,350296.0,0.73,125.666,118.667,89.975,63.1,6.55,200.5,22.62,135.4,88.42,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-17
NANO.PA,Nanobiotix,Biotech,35.46,9.78,332003,115258.0,2.88,33.745,33.669,26.788,57.1,5.62,47.66,6.96,36.04,31.36,haussier,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-17
ADOC.PA,Adocia,Biotech,4.24,2.27,99999,77468.0,1.29,4.13,4.065,5.183,59.8,3.13,12.4,3.61,4.3,3.69,,,0,EMA200 > Prix > EMA9 > EMA20,2026-08-17
BVI.PA,Bureau Veritas,Services,27.63,0.22,637509,1068573.0,0.6,27.83,27.763,27.155,49.9,1.89,30.18,24.58,30.18,26.49,,,0,EMA9 > EMA20 > Prix > EMA200,2026-08-17
CO.PA,Casino Guichard,Distribution,0.19,0.52,208682,430290.0,0.48,0.197,0.196,0.286,47.9,5.88,0.71,0.15,0.22,0.17,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-08-17
COFA.PA,Coface,Assurance,15.97,-0.56,91611,174365.0,0.53,16.011,15.959,15.609,52.7,1.28,16.99,14.02,16.32,15.7,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-17
GET.PA,Getlink,Transport,18.65,-0.85,568539,595235.0,0.96,18.634,18.612,17.856,51.7,1.13,19.85,15.02,18.99,18.3,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-17
ICAD.PA,Icade,Immobilier,19.15,-0.57,78770,105192.0,0.75,19.203,19.23,20.25,47.1,1.69,22.76,18.09,19.98,18.45,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-17
IPN.PA,Ipsen,Santé,161.5,3.53,81464,114164.0,0.71,158.475,159.347,149.393,52.2,3.53,174.0,109.9,174.0,153.1,,,4,Prix > EMA20 > EMA9 > EMA200,2026-08-17
IPS.PA,Ipsos,Services,38.92,-1.17,48154,150323.0,0.32,38.903,38.582,36.761,52.7,3.69,42.98,29.1,42.98,35.02,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-17
IPH.PA,InnatePharma,Biotech,1.81,-2.8,1219837,659665.0,1.85,1.84,1.736,1.562,55.3,6.04,2.33,1.03,2.33,1.5,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-17
JCQ.PA,Jacquet Metal Service,Industrie,20.95,0.96,2983,1779.0,1.68,21.018,21.251,21.293,43.3,1.35,25.4,17.06,22.1,20.5,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-17
MERY.PA,Mercialys,Immobilier,11.56,-0.34,46716,133417.0,0.35,11.712,11.768,11.556,37.9,1.43,12.98,10.42,12.38,11.54,,,2,EMA20 > EMA9 > Prix > EMA200,2026-08-17
NEX.PA,Nexans,Industrie,140.9,0.64,92871,209300.0,0.44,139.507,137.735,135.144,54.8,3.4,169.0,109.7,145.2,123.8,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-17
RUI.PA,Rubis,Énergie,34.1,-1.27,83777,112175.0,0.75,33.766,33.353,32.995,60.7,1.8,37.08,27.44,34.54,32.06,,,7,Prix > EMA9 > EMA20 > EMA200,2026-08-17
SW.PA,Sodexo,Services,56.5,-0.53,155346,245160.0,0.63,56.9,56.26,50.266,55.7,1.49,58.4,35.5,58.4,52.5,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-17
SPIE.PA,Spie,Services,47.18,-1.5,159400,339396.0,0.47,47.371,47.582,47.568,44.8,2.07,53.45,41.44,49.46,45.72,,,0,EMA20 > EMA200 > EMA9 > Prix,2026-08-17
SK.PA,SEB,Biens de consommation,57.95,-1.11,22685,68281.0,0.33,58.656,57.021,53.845,57.2,2.93,68.6,40.84,62.1,47.72,,,4,EMA9 > Prix > EMA20 > EMA200,2026-08-17
TFI.PA,TF1,Médias,6.91,-1.85,171104,241825.0,0.71,6.976,6.951,7.262,48.9,1.62,9.02,6.55,7.22,6.67,,,0,EMA200 > EMA9 > EMA20 > Prix,2026-08-17
TKO.PA,Tikehau Capital,Finance,17.1,-1.16,18578,47632.0,0.39,17.048,17.076,17.378,49.8,2.91,20.3,14.58,17.88,15.58,,,-4,EMA200 > Prix > EMA20 > EMA9,2026-08-17
VLA.PA,Valneva,Biotech,3.07,2.4,2295020,964541.0,2.38,2.595,2.417,2.942,85.9,5.27,5.34,2.03,3.24,2.03,,,0,Prix > EMA200 > EMA9 > EMA20,2026-08-17
VK.PA,Vallourec,Industrie,18.06,-0.17,738441,954792.0,0.77,18.566,19.378,20.217,29.7,2.93,27.67,14.76,22.31,17.98,,,-7,EMA200 > EMA20 > EMA9 > Prix,2026-08-17
VRLA.PA,Verallia,Industrie,18.53,1.15,145100,24964.0,5.81,18.351,18.647,20.647,46.1,2.35,26.94,15.5,20.3,17.67,,,0,EMA200 > EMA20 > Prix > EMA9,2026-08-17
WLN.PA,Worldline,Technologie,12.21,-4.29,264976,473338.0,0.56,12.233,11.788,16.681,55.3,6.66,34.62,9.05,14.01,9.42,,,-4,EMA200 > EMA9 > Prix > EMA20,2026-08-17
XFAB.PA,X-FAB,Semi-conducteurs,6.73,0.98,265372,378170.0,0.7,6.851,6.998,6.77,43.0,5.22,15.88,4.09,7.56,6.07,,,0,EMA20 > EMA9 > EMA200 > Prix,2026-08-17
